	AOcol_F	BFcol_F	BFcol_M	BFgam_F	BFgam_M	CIcol_F	CMgam_F	CMgam_M	FRgam_F	FRgam_M	GAgam_F	GHcol_F	GHgam_F	GM_F	GNcol_F	GNgam_F	GQgam_F	GW_F	KE_F	UGgam_F	An. coluzzii_F	An. coluzzii_M	An. gambiae_F	An. gambiae_M	Unknown_F
21753238	0.015007588483491723	0.014805055499665211	0.014768333333333238	0.01566862557840022	0.015686099999998863	0.014627028249634907	0.015680198386846353	0.0156663424947147	0.015642429292929316	0.015633045454545448	0.015656132154739513	0.014486294535826819	0.01555829545454538	0.015363450950091418	0.014712083333333332	0.01567391666666794	0.015952986111110998	0.015215511957455581	0.009090627147983069	0.015732296792729604	0.014759587171911316	0.014768333333333238	0.015637472328927992	0.015667526583930225	0.013113232347583926
21943348	0.014040376790852824	0.014189620831268603	0.013689999999999836	0.0149322270721336	0.01493218626482113	0.013858312063344036	0.014905710791410743	0.014896395600523242	0.014613674242424178	0.014562131313131292	0.014817845296644455	0.013802598990631361	0.014881666666666552	0.014313669443459985	0.013565833333333333	0.014913061638354022	0.014718025793650525	0.014286230953873316	0.00855922808706981	0.01486586752156124	0.013984067340743802	0.013689999999999836	0.014819055403221296	0.014857619051567706	0.012270177276366723
22129189	0.014024589646457208	0.014083567226006781	0.014058333333333124	0.014811973782201969	0.014899933333332208	0.014062532645146944	0.01476513713233697	0.014824404141896256	0.014874584595959618	0.014803578282828248	0.014826855640002955	0.013883355218854511	0.014743068181817951	0.014639884920635235	0.01431375	0.014751067982457228	0.01469194444444403	0.014730935523967733	0.00853183224691472	0.014925692758297578	0.014034576060183959	0.014058333333333124	0.014799237034949855	0.014844225799821378	0.012494254616426361
22285256	0.014932853980128113	0.014958608489099693	0.015199999999999896	0.01552683362905573	0.015597186231882757	0.015154637137403407	0.015598934886999889	0.015601816671700129	0.015733613636363622	0.015775606060606136	0.015617542065578308	0.01513798476174332	0.015420037878787715	0.015526501640720298	0.01463	0.015584967948719284	0.015539305555555319	0.015510300206151087	0.008126006398396536	0.015637869222248028	0.015041354927624566	0.015199999999999896	0.015586860097356136	0.01562581647318982	0.012894304981371835
22451457	0.015260903010208694	0.01533685637086468	0.015199999999999917	0.015986024591855413	0.015958741666665513	0.01492580130184427	0.015983745821317383	0.015988481450719846	0.016148656204906207	0.01617250577200583	0.01573068639772627	0.014707977698301703	0.01595382575757573	0.015577310448176177	0.01505625	0.015993099527666678	0.016112331349206248	0.015510625260662908	0.007748591165869451	0.0160287286521084	0.01509120725512336	0.015199999999999917	0.01592157077983687	0.016005212234318732	0.012779308305457041
22608837	0.016066353773781072	0.016076615076006676	0.01626333333333328	0.016639577235037586	0.0165424916666654	0.015971333878260816	0.016566776135463705	0.01653498980670485	0.01663085858585866	0.01671112121212122	0.016489112229870914	0.01573511477800473	0.016682537878787852	0.01611081440090346	0.01594083333333333	0.016586689102565437	0.016544097222221995	0.01616046811860959	0.008103960449794905	0.01655254470649595	0.015983840348040443	0.01626333333333328	0.016526670849918747	0.016562876676463056	0.013264384580635329
22764553	0.01505038110510504	0.015213698633170092	0.015172499999999882	0.015613649932155797	0.015640766666665477	0.014871919960514115	0.015642674748210923	0.01569896695358871	0.015660130050505046	0.01563384090909089	0.015389839796814624	0.01466771236557601	0.015624015151515028	0.015349206733695152	0.01505	0.015706062415655742	0.015732222222222002	0.0153008135682228	0.007340507821625192	0.01571041561822857	0.014975304801726116	0.015172499999999882	0.015598438006271077	0.01567097660148445	0.012477970100447917
22913597	0.01411418183679619	0.01415169866792491	0.014084999999999846	0.014296431774691417	0.014277174999998952	0.013963356439629416	0.014298544654579273	0.01422798399275079	0.014403184343434319	0.014231414141414116	0.014220675023800465	0.01396095683614	0.014215113636363417	0.014310022576214228	0.0141825	0.014317095985156287	0.014239861111110863	0.014375939100612745	0.011737267291374474	0.01427581492091868	0.014060710560336325	0.014084999999999846	0.014294468958209869	0.014243579174701395	0.013406724370956235
23066483	0.01410438605085241	0.014489686116700973	0.014594999999999938	0.01432741406603211	0.01429476739130337	0.014526552341251234	0.014365143706663148	0.014356518306801333	0.014338702020202003	0.014538525252525141	0.014359008413181017	0.014403519321964653	0.014145075757575508	0.014451996069902467	0.01458333333333333	0.014277519230770131	0.014323561507936197	0.014521482157576105	0.013874372190861194	0.014276943728781083	0.014378560762097894	0.014594999999999938	0.014352302089526085	0.014364165995802088	0.014246943558876811
23310433	0.013060835149989236	0.012883186051160924	0.01295749999999997	0.012721272466339244	0.012659714492753087	0.012906599695670984	0.012620210721079585	0.012605513691734337	0.012864560606060574	0.01273634090909091	0.012499016198863372	0.012946583720611518	0.01267204545454541	0.012791626507173458	0.012975416666666668	0.012661574730094853	0.013027986111110997	0.012824951313092778	0.012428678162900119	0.012674577638299295	0.012950249379755344	0.01295749999999997	0.012663701747638834	0.012641677468383933	0.012659929387246832
23552164	0.013163450291813483	0.012955456377152431	0.01307499999999989	0.012845938489370337	0.012891381521738481	0.012935570918263561	0.01288666650948279	0.012909873527634659	0.012517901515151524	0.012722727272727172	0.012874533015378055	0.013073235884485255	0.012896287878787679	0.012943777796856197	0.0128825	0.012914666666667395	0.012983472222222018	0.012954157653987818	0.012193470655383083	0.01275836188744519	0.013033670845032866	0.01307499999999989	0.012858710463859339	0.012876313982352023	0.012683539210183519
23709819	0.015351606993373469	0.015507928403756144	0.015566666666666689	0.015396281755556122	0.015399114130433563	0.015474792266707916	0.01537016495929788	0.015415225007550498	0.014910984848484767	0.015025636363636352	0.01531378229329241	0.015433691529468756	0.0152312499999998	0.015486656506016053	0.01580375	0.015319112179488541	0.01530437499999983	0.015504604421859653	0.01389662858522786	0.015291797904706106	0.015442994089171741	0.015566666666666689	0.015351805211819764	0.015352327585739149	0.014929534687589337
23891404	0.012644319168640119	0.012610932260229147	0.012806666666666485	0.013060340712302757	0.01294466739130367	0.012543870097825205	0.012990245992467146	0.012993052325580493	0.013198952020201951	0.013077204545454546	0.012959459396571617	0.01244111301509299	0.012866515151514876	0.012733195341117762	0.01242875	0.013036538461539201	0.013069722222221893	0.012790915067298845	0.011839550054440427	0.012988863293884385	0.012569739810938585	0.012806666666666485	0.012978295886501037	0.012990554032629914	0.01243143574085665
24076108	0.014267494241755085	0.014429486051663741	0.014353333333333185	0.01479485602363891	0.014746252173912022	0.014449433230243164	0.014750112086903714	0.014743451625892776	0.014281998196248133	0.014476147186147125	0.014592635799705727	0.014396153594770393	0.014704772727272407	0.014669544298219985	0.01425625	0.0147503991228082	0.01460238095238063	0.014627058112968912	0.014368952332939031	0.01473352259296552	0.014384984329499216	0.014353333333333185	0.01470660778202657	0.014704125452071103	0.014572494430637064
24225916	0.013887527631555952	0.01398610135815	0.014064999999999887	0.014375036321885458	0.014285974999999016	0.013696558490328812	0.014365858276770707	0.014342809951675617	0.014292310606060525	0.014433791305916304	0.014378360917966383	0.013767446959275776	0.014392499999999756	0.014110629829464535	0.013826666666666668	0.014503926282052411	0.014491041666666411	0.014126789151585406	0.011699795303020358	0.014353023486820132	0.013848165772330273	0.014064999999999887	0.014346668768290457	0.014338581618388788	0.013268188931599334
24395216	0.01367594748331927	0.014184076849990073	0.014073333333333153	0.014445897494709448	0.014419266666665605	0.014122930693039064	0.014472627586700594	0.014492770562769817	0.014986239898989895	0.014911807359307302	0.014189042927566013	0.014078155580966126	0.014301363636363302	0.014478827915140812	0.0141875	0.014518467948719048	0.01435493055555522	0.014466124864524076	0.011873110511050581	0.014456595132505627	0.014013054356750612	0.014073333333333153	0.014441824110822458	0.014531471062227677	0.013556343024511502
24631166	0.0139186617362031	0.01400147841804994	0.014229999999999875	0.014205036635005419	0.014054624999999153	0.013991514419853142	0.014128061110869282	0.014105917396556257	0.013684424242424244	0.013682047619047644	0.014068614888412254	0.01390827491900059	0.014096666666666379	0.01412073559415518	0.01434875	0.014213814271255995	0.01439111111111088	0.014091768357476777	0.0097979906985194	0.014087684622294707	0.01396632610932737	0.014229999999999875	0.01411746237407637	0.014026289110480131	0.012582732780396042
24842921	0.014712997771829148	0.01392162072363775	0.013780833333333178	0.014401924468564965	0.014393674999999074	0.014016496065197214	0.014391100777359982	0.014354014270612385	0.01489636111111114	0.01479583766233763	0.014328820325251795	0.014185277347739047	0.01443340909090877	0.015167690305366303	0.013945	0.014373961538462366	0.01432993055555521	0.015220087307810529	0.00844336958872713	0.014478348112053355	0.014226347162425846	0.013780833333333178	0.014497271599491626	0.014431638521343437	0.012779211894784197
24979402	0.013328166513073551	0.01344926455958073	0.013719999999999847	0.013941643895903796	0.013930699999999161	0.01361199057938743	0.013926169435722129	0.013920116279069215	0.014659459595959573	0.014644843434343396	0.013942967599860934	0.01360007341802093	0.013978636363636198	0.014099378376021961	0.013637916666666668	0.01395020850202511	0.014016249999999756	0.014138398212430502	0.0077548726365178075	0.013965368184744177	0.013500505430689097	0.013719999999999847	0.01397342660037398	0.014030356305178961	0.011854680503243382
25125657	0.014168875006572644	0.014442276150675375	0.014071666666666482	0.016201926023006658	0.01617975833333205	0.014674552792030008	0.016168905474241022	0.016234691180912038	0.01607858838383836	0.016031556457431453	0.016056957888967528	0.014630462914381588	0.0161004545454545	0.015463278960622663	0.014945	0.016218420040487302	0.016213124999999783	0.01550322901832846	0.010162177594184614	0.016211318569829276	0.014481253184595541	0.014071666666666482	0.01610329648157204	0.01618776441568925	0.013577185904360304
25290583	0.01324395220615826	0.013782892633580348	0.013956666666666529	0.014568007297971017	0.014552915579709096	0.013696910401454543	0.014465441773859134	0.014463647689519374	0.013819392135642162	0.013830759740259773	0.014230243313197	0.013595608252333977	0.014414053030302906	0.014104504924007688	0.013530416666666665	0.014522799426451783	0.014514305555555301	0.014122871419934747	0.013781172452644135	0.014507925611958771	0.013581002801112059	0.013956666666666529	0.014411892184502331	0.01439698241294755	0.01399847382474429
25485258	0.014289277991582838	0.01448402158725402	0.014319999999999835	0.014861132971504421	0.014774700362317851	0.014443459787712502	0.014862781280495526	0.014862636665659415	0.014793106060606053	0.01488867676767682	0.014717008597378524	0.014475772504922638	0.01481746212121188	0.014782351704292783	0.014275	0.014847690224132189	0.014605277777777488	0.014661926204155785	0.01446771230714632	0.014918819253671849	0.01442018670971875	0.014319999999999835	0.014828205224106153	0.014839868508044918	0.014652692258053199
25688550	0.016715174271515358	0.017390398502123733	0.01759666666666672	0.01740570375395544	0.017337733333331957	0.01726137643250922	0.01735933951844543	0.017484998364039557	0.017122118686868654	0.017129845959595977	0.01746536821467584	0.01724457341033084	0.017162696969697144	0.017456516388125055	0.017148333333333328	0.017363173076924573	0.017523888888888912	0.017469979833926397	0.015852072656254053	0.01730515239194485	0.017139839313539688	0.01759666666666672	0.01737363930369504	0.017387191796702374	0.01688423109814332
25859813	0.01481217685858705	0.01483119609747067	0.015017499999999873	0.015329550621019133	0.015344991666665562	0.014793983918001314	0.015350965434644176	0.015313617109633854	0.015772084415584364	0.015796487373737348	0.015534101843306983	0.014491112318149292	0.015315265151514972	0.015173616627499671	0.01476625	0.01537500000000109	0.01533944444444413	0.015249040245023441	0.00903603707402425	0.015367519926583712	0.014753365165461482	0.015017499999999873	0.015365945113907138	0.015394197406420515	0.013025630812752086
26012922	0.014416692432116733	0.014832230831852183	0.014716666666666491	0.015183470462371852	0.015102341666665542	0.014642288889123539	0.015098404279853416	0.015072206785461824	0.015042921717171724	0.015180905303030214	0.014960325868133919	0.014471562495094533	0.014938446969696786	0.01509919873702713	0.0140375	0.015104061740891774	0.015175902777777476	0.015175806608497756	0.009131144676996645	0.015041079761745136	0.014592733516104617	0.014716666666666491	0.01508511717042675	0.01509727828707859	0.013004618320355038
26169219	0.016128826356038732	0.016457328331098173	0.0162466666666666	0.01679558542949387	0.016786166666665367	0.01635274323005491	0.016776142984953047	0.016725177061310884	0.016872764069264086	0.016834890692640735	0.016608536697391055	0.01622786846451837	0.01670295454545454	0.01659370338831024	0.016380416666666668	0.016760250000001534	0.016824652777777633	0.01649063956551796	0.010014772105303662	0.01673981256641721	0.01629869424644535	0.0162466666666666	0.016726121179833933	0.01676065338036905	0.014225435736436904
26327904	0.014295543647225283	0.014688971692475	0.014899999999999849	0.01505540027136889	0.015028891666665581	0.014813827501668837	0.015035120571071509	0.015034875792811186	0.015098081709956693	0.015084141414141397	0.014815090131275192	0.014792134726558322	0.015105416666666404	0.014965996347257097	0.014676250000000002	0.015011953441296673	0.015097777777777441	0.01492694103027201	0.011525666277883966	0.014973546663525662	0.014633803947706714	0.014899999999999849	0.01499514568009917	0.015039494451832834	0.013731941025963649
26511559	0.014586002864640544	0.014818674994411724	0.015068333333333224	0.015037332089007035	0.015022458333332243	0.014655500738869192	0.015049846226717374	0.015126461416490104	0.014790135101010047	0.01488436616161618	0.014857441480585187	0.014725193666221105	0.014884166666666462	0.01483646739072029	0.0147525	0.015097616902835148	0.015136408730158436	0.01491608149348367	0.014490286033511423	0.015021314222987301	0.01469644205018058	0.015068333333333224	0.015003744698959699	0.01505858533607247	0.014734050467804143
26688970	0.015033574663113709	0.015210381065378658	0.015313333333333255	0.015474288783354384	0.015521683333332276	0.015250361324359708	0.01544578108757046	0.0154195815899449	0.015515792748917706	0.015439123376623343	0.015277250719945125	0.015308699662565714	0.015422386363636234	0.01554297800156537	0.01533875	0.01545542307692412	0.01544187499999976	0.015445474619298778	0.015011112162123552	0.015446638309569317	0.015195849259709161	0.015313333333333255	0.015433570785093366	0.015453832283884472	0.015331118402823404
26873706	0.014547483010155333	0.014733717442978533	0.01449166666666662	0.014357094075078188	0.014188624999999356	0.014703694442476833	0.014306535925938292	0.014300920039262942	0.013799984848484858	0.01386230194805197	0.014275424999597774	0.014717844007463525	0.014395416666666596	0.014732065588288476	0.014385833333333336	0.014315776821863049	0.014361279761904586	0.014717476697699275	0.014356765408440157	0.014286737298175397	0.014663913446228355	0.01449166666666662	0.01434272185219545	0.014200626683305174	0.014590833104506276
27066084	0.012970159284175185	0.013456838478942326	0.013326666666666499	0.013745637844430395	0.013716099999999187	0.013423142694347705	0.013743099021985122	0.013722529950668841	0.013691782467532514	0.013621090909090866	0.013612962772366354	0.013162345159669714	0.01362420454545423	0.013534330797786856	0.013570833333333332	0.013785666666667562	0.013595138888888633	0.013558218835471982	0.01259602247197823	0.013771269979269425	0.01326140917012445	0.013326666666666499	0.013709749353892584	0.0137049078009644	0.013218407910029246
27223265	0.013803763802764558	0.013970625363292126	0.013784999999999789	0.014392584300415115	0.014354715579709236	0.013821218621619464	0.014344251617721338	0.01434534254505116	0.014695532828282844	0.014680909090909149	0.014424195089221846	0.013707709958803545	0.01431503787878761	0.014333792358403541	0.01425416666666667	0.014322105769231784	0.014126547619047344	0.01414390828678223	0.013834251344475655	0.01432849267028236	0.01383921790123008	0.013784999999999789	0.014338081363311096	0.0143977248552241	0.01412540909713366
27364134	0.013788482506034861	0.013955831154804784	0.014004999999999844	0.014282798300345633	0.014228335507245445	0.013873833274287352	0.014270080270708137	0.014173243103794211	0.01433018777056278	0.014280782106782085	0.014410025801347755	0.013836265542946799	0.01414018939393907	0.014105988310889396	0.0140775	0.014195638841777866	0.01432390873015835	0.014056093501015998	0.010660274314607754	0.014279815908800115	0.01386900350975161	0.014004999999999844	0.014257654436684605	0.0142041949519424	0.012889708840696514
27495376	0.014442753047657866	0.014876434950782906	0.014476666666666499	0.015287034182234059	0.015205683333332226	0.014599251135114904	0.015223611443615434	0.015299715091109634	0.015653424242424267	0.01579489826839825	0.015083312209270323	0.01452037024891834	0.01516795454545423	0.0150082235904302	0.014956666666666665	0.015259213900136155	0.015285347222221909	0.015059134906415854	0.011098718241024862	0.015240412071163367	0.014621656804652003	0.014476666666666499	0.015209539016551228	0.015344362360749235	0.013638338563293065
27639297	0.012959467681225467	0.013882856261969464	0.01432333333333315	0.014290015152057276	0.014330733333332315	0.013841611250624544	0.014269268038903854	0.014320616253899977	0.014543840367965357	0.014543114357864352	0.014075898940003379	0.013742110955954536	0.014120643939393567	0.014057533329518378	0.0136825	0.014254617071525887	0.01421548611111068	0.014125461954400472	0.01288930668166145	0.014257277714404317	0.013590166386075284	0.01432333333333315	0.014238623346431969	0.01435681219024964	0.01363676669013348
27783376	0.015003861232169376	0.014970699176946708	0.014756666666666555	0.015302047494714555	0.015327641666665618	0.014930955582357814	0.01530936047704883	0.015290788560795916	0.015576772727272698	0.015686113636363585	0.015107621382364612	0.01474814950301188	0.015283143939393859	0.015192237433041935	0.014715	0.015184534043660188	0.01533090277777759	0.015228412996857064	0.015188077771830469	0.01527062929492504	0.014930531443867651	0.014756666666666555	0.015269971086470036	0.015360631170295394	0.015182546752311173
27926399	0.014934848742219885	0.015183351704430224	0.015349999999999987	0.015571276571685569	0.015567241666665623	0.015049249240970815	0.015544193682900767	0.01563036704763352	0.01567148989898992	0.01569373484848485	0.015437036805961727	0.015065149831649055	0.015785075757575682	0.01525838267961387	0.01519875	0.01560459935897546	0.015489017857142674	0.015288691937314962	0.015219855543513506	0.015581226725057152	0.015061015289224506	0.015349999999999987	0.015523183216880348	0.015620244302644273	0.015260515736018323
28083561	0.014891838622852148	0.015361620869006068	0.014864999999999857	0.015975097535702584	0.01597983333333211	0.015222513063891363	0.015977571265906234	0.01606006933957475	0.016179545454545495	0.01616439826839827	0.016058948394006983	0.015177985494762954	0.015873295454545324	0.01583882449890175	0.015202083333333333	0.015907099696357542	0.01584693452380923	0.015776604497406296	0.015752300993287307	0.01596829932339735	0.015165226341704918	0.014864999999999857	0.015957835763370506	0.01605002868016429	0.01580612201779397
28243193	0.016040729770599227	0.015866916638721782	0.015543333333333275	0.016649975124376232	0.016544374999998685	0.01577411009250734	0.016561574298741232	0.01667928911205074	0.016537571969697008	0.01646054292929289	0.016282694140863523	0.015767082555109942	0.016603181818181836	0.016135605845412054	0.015969583333333332	0.01656286336032533	0.016452499999999867	0.016167675058270742	0.016160320472836606	0.016568527188305513	0.015879106109443143	0.015543333333333275	0.016500113066285356	0.016605354171622653	0.016149039211808984
28409226	0.014225221558126557	0.014502563537019878	0.014374999999999893	0.014901516595343377	0.01488459311594106	0.0143989658745956	0.014871904494418163	0.014895494815262042	0.01452557575757579	0.014623338383838416	0.014795704197410503	0.014360849942220123	0.014808560606060487	0.014688973649390475	0.014504166666666665	0.014895064946019882	0.014679027777777538	0.014724798682741387	0.014664596067643226	0.014829845506653708	0.014374283322869705	0.014374999999999893	0.014835352642023633	0.014852421470046607	0.014688805436453678
28593072	0.015708164496192112	0.015915055088243004	0.016111666666666632	0.016327595561852436	0.016390599999998774	0.015668523198242846	0.016279285169380243	0.01636803143561853	0.016066263888888856	0.016167550505050438	0.016078412805353784	0.015704351687424498	0.016299621212121116	0.01612824382839685	0.01617	0.016263307692309034	0.016359027777777684	0.016148351847924566	0.016444498369198143	0.016271159273722805	0.015763456175045872	0.016111666666666632	0.01624108045043793	0.016344332721331324	0.016256465092877776
28777939	0.013255928339290088	0.01351471191278257	0.013429999999999815	0.01399872530702969	0.014042065942027991	0.013334880092147687	0.014028866056302956	0.014038801721533154	0.013925381313131268	0.01393132792207791	0.013961650729638677	0.01329992786354027	0.014155303030302685	0.013709495803787535	0.013658333333333335	0.013988639001350604	0.013698333333332917	0.013736598740838522	0.014035064743559726	0.014016954678825681	0.013364700309164083	0.013429999999999815	0.013976799490961743	0.014021910747945726	0.013838753845064717
28939610	0.01349221990595782	0.014490783946433581	0.014582499999999837	0.01484856575513866	0.014850227173911896	0.01452066783300821	0.014912798500675912	0.014826340229537069	0.015041511544011527	0.0150806628787879	0.014888195281093017	0.014458219761431383	0.014984280303030076	0.014750055753843524	0.014761666666666668	0.014916126518219814	0.014878124999999617	0.01480645710204295	0.014066611794812153	0.014895020527014548	0.014223822683015119	0.014582499999999837	0.014891340816039664	0.014871412992237447	0.014527728162763879
29108986	0.014634245586943484	0.01467717592154371	0.014331666666666465	0.015013131276526592	0.014965991666665561	0.014589121863266687	0.015027807439303703	0.015010753800462242	0.015363631313131275	0.015321540404040499	0.015015681966296126	0.014556312950500772	0.014995946969696649	0.014914522589753816	0.01376	0.0150574465249674	0.014970277777777465	0.014975908632458616	0.012456136226309715	0.015152960161461613	0.014608189789349453	0.014331666666666465	0.015048524807099707	0.0150428816186838	0.014056684521197729
29290742	0.015059953352108137	0.015069274900612275	0.015164999999999935	0.015767300594925544	0.015897008333332005	0.01478492172417197	0.015792647904214214	0.015808617864693283	0.015455598484848445	0.015408845238095168	0.015681560697374468	0.014721169548654503	0.015735984848484697	0.01530888242652284	0.0147325	0.01587560779352362	0.015725277777777668	0.015390479885594855	0.009097708689401901	0.01580410015455385	0.014928039984265791	0.015164999999999935	0.01573646855829027	0.015776219821021606	0.013111235744303933
29446945	0.015291546106265033	0.015482577101498921	0.015299999999999916	0.01596698039522472	0.015888691666665424	0.015214835541902519	0.015921199098585172	0.015913776427060773	0.016151457070707052	0.016215591450216442	0.015818685416265525	0.015267986455086029	0.01597837121212108	0.01559638748326069	0.01511	0.015901692307693647	0.015914027777777513	0.015574217757222668	0.013381149738494245	0.015947402977654197	0.015320915020011903	0.015299999999999916	0.015884337911430256	0.015948041660307385	0.014816298604060751
29584891	0.01604255310143299	0.015986314414264197	0.016158333333333268	0.01649498399610144	0.01655250543478136	0.01580645383102388	0.01648530853007961	0.01652859156347509	0.016699143217893224	0.016691996212121193	0.016428506191233278	0.015719574632389786	0.01619488636363628	0.016189523912168477	0.016319583333333335	0.01656311858974496	0.016352569444444177	0.016277365719652426	0.015394055025384488	0.016531211097864682	0.01591384890210292	0.016158333333333268	0.016467710189610938	0.0165607814546005	0.01592593316444531
29715249	0.015266924430061874	0.015231612395602506	0.015247499999999834	0.015736757975853097	0.01579245144927414	0.015088968266368828	0.015728384264535374	0.015718053458168974	0.015983537878787868	0.01576235660173158	0.01560734198515151	0.014988731910297115	0.015556287878787682	0.015674629452088463	0.0153025	0.015747933367072704	0.01578881944444402	0.015635979163648304	0.013777618885700383	0.015693860369083303	0.015166944689456034	0.015247499999999834	0.0157035099015836	0.015748089852940527	0.014994183612085706
29846002	0.014509871570765363	0.014691259780908975	0.014554999999999834	0.014970485804115665	0.014876899999999025	0.014853965634386778	0.014931856687553311	0.014921712221885866	0.01490966414141416	0.014790054292929306	0.01491463469099583	0.014748340067339147	0.014907954545454355	0.014983457770220759	0.015205	0.014956496794872744	0.015084444444444105	0.014933874969411634	0.014648801901755184	0.014950661762681224	0.01470255121931956	0.014554999999999834	0.014940614400754273	0.014887731332873263	0.014857420738436346
29998923	0.015145292157251295	0.015166382098145265	0.01470083333333321	0.0158656412517815	0.015881024999998942	0.014586539009848265	0.015855129901471036	0.01583586680761063	0.015976181818181834	0.016048881313131258	0.015775049470735835	0.014397781403780618	0.015685871212121116	0.014940199240444065	0.01490375	0.015886984311741913	0.01585916666666639	0.014891451249125555	0.011500179595632308	0.015902419337141434	0.014859069455666608	0.01470083333333321	0.015753692551905472	0.0158813202623176	0.01373437620672569
30163533	0.013349415507192718	0.013723295790444567	0.013991666666666493	0.014056053044435496	0.014089574999999008	0.013491532931176758	0.014038031062783783	0.014046342494713388	0.014634216450216486	0.01436034722222224	0.013849150588027714	0.01346185383100406	0.014065643939393553	0.013833603748794365	0.013628333333333334	0.01408718286099948	0.014368611111110732	0.013885415950831205	0.012512401065622014	0.01407548898602357	0.01351057496642999	0.013991666666666493	0.014029200793935999	0.014105921932361135	0.013380949323653133
30310700	0.01259810843398533	0.012944830846189616	0.012938333333333208	0.01323731549710525	0.013202583333332518	0.012775169869601713	0.013253692265301847	0.01323127378435411	0.013219877705627735	0.01331975649350645	0.013063662964664987	0.012790292548121978	0.01337867424242398	0.013075755851986726	0.0129125	0.013229366886117597	0.013080555555555168	0.013083314101005519	0.012382123783746424	0.013262706873569435	0.012778683797497468	0.012938333333333208	0.013212022824528033	0.013235027834182728	0.012837209106293145
30451069	0.01434429481192146	0.014351834758552175	0.014264999999999892	0.014512852381448102	0.014636058333332508	0.013975237468717311	0.01454294375424056	0.014624717104600348	0.015018439393939409	0.01513922673160172	0.014629514726165917	0.014293781806941555	0.01455465909090891	0.01456416420558635	0.0142575	0.014587237179487931	0.014466902777777525	0.014524105990322536	0.006037004514833181	0.01459520416335643	0.014245563604982279	0.014264999999999892	0.014564486252974976	0.01470311041841626	0.01153783470411904
30597081	0.013541385961722758	0.013514362405020304	0.013685833333333135	0.014176261076065053	0.01415609999999911	0.013350620211499761	0.014144174476530307	0.014166599098102693	0.013837501803751763	0.01394389646464648	0.013982138721951847	0.013213896266083682	0.014065075757575414	0.013641859831029802	0.01307625	0.014146325236168147	0.01400965277777738	0.013494404872082241	0.005655838536848576	0.014149582171930348	0.013416323727028018	0.013685833333333135	0.014053027532816577	0.014129822919515268	0.010789634487404514
30746864	0.014358039717336303	0.014361562709592072	0.01438166666666651	0.014935516733946764	0.01505086775362224	0.014316181702749039	0.014980531476184349	0.014991522622300397	0.015334142857142916	0.015241777777777748	0.014963302193120405	0.014281273235498949	0.014877765151514979	0.014586998988233214	0.01437875	0.01503659972371245	0.01489908730158697	0.014538385781864414	0.007371016542039278	0.01503028620674433	0.014339608817332993	0.01438166666666651	0.014943535544752312	0.015045741356909568	0.012011523339992286
30890566	0.013566685719433154	0.014084155320814988	0.014020833333333173	0.014466989092995033	0.014435543115941031	0.013929910896324935	0.014408122806314077	0.014432080196461887	0.01447252777777775	0.014506694805194774	0.014372889098593735	0.01395197766977873	0.01439037878787851	0.014251244701522552	0.01440625	0.014437554487180522	0.014685763888888623	0.014217906204186151	0.010363280354948509	0.014418721670893433	0.013885925170754177	0.014020833333333173	0.014400401967622715	0.014443903345645876	0.012856414650248317
31063995	0.014312931828662327	0.01476879124748593	0.014899999999999896	0.01538151652902293	0.015513501449274254	0.014418197705117805	0.015443767648839753	0.015404548726466873	0.015614916666666733	0.015542792568542584	0.015293540232880957	0.014634720367877687	0.015287651515151279	0.014979397687606108	0.014532499999999999	0.015444766363024082	0.015407013888888717	0.014903207056172327	0.013405485390998636	0.015455630964718721	0.014526921104272783	0.014899999999999896	0.015367724614196407	0.015459045845587186	0.014411132657888806
31258566	0.015322390651714325	0.015782899619942017	0.015801666666666655	0.015723597519394363	0.01570334999999888	0.01566166397532777	0.01570690710383898	0.015794061839323515	0.01562708333333332	0.015689974025974062	0.01562701081204024	0.015705535353534424	0.015736401515151516	0.01585428870955395	0.01594875	0.015720997469636865	0.015605694444444165	0.015893576174917042	0.012064758514675084	0.01573996914122006	0.015613709528074135	0.015801666666666655	0.015721387779590222	0.01575068129782063	0.014525445499965779
31412476	0.014160748043604156	0.014807052537447633	0.01493833333333327	0.015027900219182296	0.01520202499999897	0.014802060057275301	0.015086128332461108	0.015120729638578198	0.014618883116883091	0.014577370129870133	0.01514599231826812	0.014858234501521362	0.015051401515151388	0.014977860148073565	0.01466625	0.01510042307692416	0.014717916666666447	0.01488990857349902	0.007260268680344475	0.01509856072232382	0.014634779333972552	0.01493833333333327	0.015055887066833102	0.015064559529799683	0.012221109785780405
31549077	0.01382347875646965	0.014519122685460023	0.014414999999999848	0.014571926051558735	0.014644833333332349	0.014389294710212214	0.014554557564252068	0.014455118921775248	0.014984594155844124	0.015018496753246733	0.014440208565698326	0.014247776284860398	0.014527462121211912	0.014611241597000812	0.014635	0.014645795715250777	0.01431979166666639	0.014618225713581285	0.007588748524830928	0.014540087318651201	0.01424746472840364	0.014414999999999848	0.014557585160790493	0.014596680076708344	0.012114883964852866
